s1,time,measurementId
2.278802,89.47369,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
1.5874716,94.73684,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
1.1035813,100.0,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
75.37841,0.0,a78b7fa5-822e-43f7-b8ef-a304198d5a81
60.509068,5.263158,a78b7fa5-822e-43f7-b8ef-a304198d5a81
47.620323,10.526316,a78b7fa5-822e-43f7-b8ef-a304198d5a81
36.73397,15.789474,a78b7fa5-822e-43f7-b8ef-a304198d5a81
27.790966,21.052631,a78b7fa5-822e-43f7-b8ef-a304198d5a81
20.64973,26.315788,a78b7fa5-822e-43f7-b8ef-a304198d5a81
15.101101,31.578947,a78b7fa5-822e-43f7-b8ef-a304198d5a81
10.896017,36.842106,a78b7fa5-822e-43f7-b8ef-a304198d5a81
7.776972,42.105263,a78b7fa5-822e-43f7-b8ef-a304198d5a81
5.5040054,47.36842,a78b7fa5-822e-43f7-b8ef-a304198d5a81
3.8705246,52.631577,a78b7fa5-822e-43f7-b8ef-a304198d5a81
2.7090118,57.894737,a78b7fa5-822e-43f7-b8ef-a304198d5a81
1.8895859,63.157894,a78b7fa5-822e-43f7-b8ef-a304198d5a81
1.3148001,68.42105,a78b7fa5-822e-43f7-b8ef-a304198d5a81
0.9132727,73.68421,a78b7fa5-822e-43f7-b8ef-a304198d5a81
0.63359576,78.947365,a78b7fa5-822e-43f7-b8ef-a304198d5a81
0.439191,84.210526,a78b7fa5-822e-43f7-b8ef-a304198d5a81
0.30425394,89.47369,a78b7fa5-822e-43f7-b8ef-a304198d5a81
0.21068788,94.73684,a78b7fa5-822e-43f7-b8ef-a304198d5a81
0.1458539,100.0,a78b7fa5-822e-43f7-b8ef-a304198d5a81
40.79535,0.0,96594374-2ddb-45c9-80af-c0c396c76f3e
31.097454,5.263158,96594374-2ddb-45c9-80af-c0c396c76f3e
23.266495,10.526316,96594374-2ddb-45c9-80af-c0c396c76f3e
17.117237,15.789474,96594374-2ddb-45c9-80af-c0c396c76f3e
12.412592,21.052631,96594374-2ddb-45c9-80af-c0c396c76f3e
8.894812,26.315788,96594374-2ddb-45c9-80af-c0c396c76f3e
6.3145094,31.578947,96594374-2ddb-45c9-80af-c0c396c76f3e
4.4507256,36.842106,96594374-2ddb-45c9-80af-c0c396c76f3e
3.120364,42.105263,96594374-2ddb-45c9-80af-c0c396c76f3e
2.179163,47.36842,96594374-2ddb-45c9-80af-c0c396c76f3e
1.5176086,52.631577,96594374-2ddb-45c9-80af-c0c396c76f3e
1.0547915,57.894737,96594374-2ddb-45c9-80af-c0c396c76f3e
0.73209125,63.157894,96594374-2ddb-45c9-80af-c0c396c76f3e
0.5076182,68.42105,96594374-2ddb-45c9-80af-c0c396c76f3e
0.35173145,73.68421,96594374-2ddb-45c9-80af-c0c396c76f3e
0.24360037,78.947365,96594374-2ddb-45c9-80af-c0c396c76f3e
0.1686554,84.210526,96594374-2ddb-45c9-80af-c0c396c76f3e
0.1167408,89.47369,96594374-2ddb-45c9-80af-c0c396c76f3e
0.080793396,94.73684,96594374-2ddb-45c9-80af-c0c396c76f3e
0.055908863,100.0,96594374-2ddb-45c9-80af-c0c396c76f3e
307.61237,0.0,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
280.12918,5.263158,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
253.33926,10.526316,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
227.3299,15.789474,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
202.20152,21.052631,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
178.06888,26.315788,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
155.0616,31.578947,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
133.32372,36.842106,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
113.01106,42.105263,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
94.28516,47.36842,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
77.30263,52.631577,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
62.19915,57.894737,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
49.068825,63.157894,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
37.942337,68.42105,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
28.770817,73.68421,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
21.422186,78.947365,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
15.694122,84.210526,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
11.340712,89.47369,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
8.10391,94.73684,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
5.7405725,100.0,cc06c84a-1fe4-4884-a978-d22ad1c9bb8c
200.86739,0.0,29bd7b37-2939-48b3-9db5-08153e820973
176.79224,5.263158,29bd7b37-2939-48b3-9db5-08153e820973
153.8499,10.526316,29bd7b37-2939-48b3-9db5-08153e820973
132.18517,15.789474,29bd7b37-2939-48b3-9db5-08153e820973
111.95433,21.052631,29bd7b37-2939-48b3-9db5-08153e820973
93.31897,26.315788,29bd7b37-2939-48b3-9db5-08153e820973
76.43506,31.578947,29bd7b37-2939-48b3-9db5-08153e820973
61.43656,36.842106,29bd7b37-2939-48b3-9db5-08153e820973
48.414673,42.105263,29bd7b37-2939-48b3-9db5-08153e820973
37.396133,47.36842,29bd7b37-2939-48b3-9db5-08153e820973
28.32748,52.631577,29bd7b37-2939-48b3-9db5-08153e820973
21.072365,57.894737,29bd7b37-2939-48b3-9db5-08153e820973
15.42534,63.157894,29bd7b37-2939-48b3-9db5-08153e820973
11.139015,68.42105,29bd7b37-2939-48b3-9db5-08153e820973
7.955532,73.68421,29bd7b37-2939-48b3-9db5-08153e820973
5.6331596,78.947365,29bd7b37-2939-48b3-9db5-08153e820973
3.9628081,84.210526,29bd7b37-2939-48b3-9db5-08153e820973
2.774349,89.47369,29bd7b37-2939-48b3-9db5-08153e820973
1.9355352,94.73684,29bd7b37-2939-48b3-9db5-08153e820973
1.3469573,100.0,29bd7b37-2939-48b3-9db5-08153e820973
85.89522,0.0,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
69.80104,5.263158,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
55.63771,10.526316,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
43.4714,15.789474,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
33.295982,21.052631,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
25.022009,26.315788,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
18.481026,31.578947,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
13.445906,36.842106,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
9.661049,42.105263,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
6.8727508,47.36842,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
4.851815,52.631577,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
3.4055097,57.894737,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
2.3802996,63.157894,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
1.6586794,68.42105,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
1.1533308,73.68421,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
0.80072266,78.947365,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
0.55532193,84.210526,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
0.3848417,89.47369,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
0.26655877,94.73684,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
0.18456356,100.0,0a5d932f-c8fb-4ab3-82e1-2a6ef60e9398
50.90961,0.0,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
39.483746,5.263158,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
30.025587,10.526316,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
22.415081,15.789474,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
16.459019,21.052631,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
11.916005,26.315788,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
8.527892,31.578947,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
6.0479565,36.842106,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
4.259632,42.105263,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
2.9847345,47.36842,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
2.0836086,52.631577,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
1.450647,57.894737,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
1.0080473,63.157894,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
0.6995483,68.42105,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
0.48500505,73.68421,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
0.33603957,78.947365,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
0.23272118,84.210526,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
0.16111793,89.47369,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
0.111520894,94.73684,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
0.07717958,100.0,566e55e8-05d8-40c8-994a-b3eb60f5e0d5
305.82062,0.0,3bc7f780-fd8c-446b-b00b-90787de48251
278.37976,5.263158,3bc7f780-fd8c-446b-b00b-90787de48251
251.63737,10.526316,3bc7f780-fd8c-446b-b00b-90787de48251
225.68164,15.789474,3bc7f780-fd8c-446b-b00b-90787de48251
200.61386,21.052631,3bc7f780-fd8c-446b-b00b-90787de48251
176.54971,26.315788,3bc7f780-fd8c-446b-b00b-90787de48251
153.61981,31.578947,3bc7f780-fd8c-446b-b00b-90787de48251
131.96904,36.842106,3bc7f780-fd8c-446b-b00b-90787de48251
111.75382,42.105263,3bc7f780-fd8c-446b-b00b-90787de48251
93.13576,47.36842,3bc7f780-fd8c-446b-b00b-90787de48251
76.27066,52.631577,3bc7f780-fd8c-446b-b00b-90787de48251
61.29216,57.894737,3bc7f780-fd8c-446b-b00b-90787de48251
48.29092,63.157894,3bc7f780-fd8c-446b-b00b-90787de48251
37.2929,68.42105,3bc7f780-fd8c-446b-b00b-90787de48251
28.243769,73.68421,3bc7f780-fd8c-446b-b00b-90787de48251
21.006382,78.947365,3bc7f780-fd8c-446b-b00b-90787de48251
15.374677,84.210526,3bc7f780-fd8c-446b-b00b-90787de48251
11.101021,89.47369,3bc7f780-fd8c-446b-b00b-90787de48251
7.9276023,94.73684,3bc7f780-fd8c-446b-b00b-90787de48251
5.6129475,100.0,3bc7f780-fd8c-446b-b00b-90787de48251
204.51442,0.0,5e8dc704-9bec-46a0-badb-2e168e0509bf
180.28323,5.263158,5e8dc704-9bec-46a0-badb-2e168e0509bf
157.16464,10.526316,5e8dc704-9bec-46a0-badb-2e168e0509bf
135.30144,15.789474,5e8dc704-9bec-46a0-badb-2e168e0509bf
114.84848,21.052631,5e8dc704-9bec-46a0-badb-2e168e0509bf
95.967155,26.315788,5e8dc704-9bec-46a0-badb-2e168e0509bf
78.81514,31.578947,5e8dc704-9bec-46a0-badb-2e168e0509bf
63.5309,36.842106,5e8dc704-9bec-46a0-badb-2e168e0509bf
50.21335,42.105263,5e8dc704-9bec-46a0-badb-2e168e0509bf
38.89998,47.36842,5e8dc704-9bec-46a0-badb-2e168e0509bf
29.549738,52.631577,5e8dc704-9bec-46a0-badb-2e168e0509bf
22.038052,57.894737,5e8dc704-9bec-46a0-badb-2e168e0509bf
16.168224,63.157894,5e8dc704-9bec-46a0-badb-2e168e0509bf
11.69707,68.42105,5e8dc704-9bec-46a0-badb-2e168e0509bf
8.366404,73.68421,5e8dc704-9bec-46a0-badb-2e168e0509bf
5.9308014,78.947365,5e8dc704-9bec-46a0-badb-2e168e0509bf
4.1757298,84.210526,5e8dc704-9bec-46a0-badb-2e168e0509bf
2.9252303,89.47369,5e8dc704-9bec-46a0-badb-2e168e0509bf
2.0417109,94.73684,5e8dc704-9bec-46a0-badb-2e168e0509bf
1.421299,100.0,5e8dc704-9bec-46a0-badb-2e168e0509bf
73.35402,0.0,9d72dd3e-ea44-4435-ba98-72779c94358c
58.736134,5.263158,9d72dd3e-ea44-4435-ba98-72779c94358c
46.10575,10.526316,9d72dd3e-ea44-4435-ba98-72779c94358c
35.474895,15.789474,9d72dd3e-ea44-4435-ba98-72779c94358c
26.773619,21.052631,9d72dd3e-ea44-4435-ba98-72779c94358c
19.850471,26.315788,9d72dd3e-ea44-4435-ba98-72779c94358c
14.4894,31.578947,9d72dd3e-ea44-4435-ba98-72779c94358c
10.438541,36.842106,9d72dd3e-ea44-4435-ba98-72779c94358c
7.4413753,42.105263,9d72dd3e-ea44-4435-ba98-72779c94358c
5.261589,47.36842,9d72dd3e-ea44-4435-ba98-72779c94358c
3.6974857,52.631577,9d72dd3e-ea44-4435-ba98-72779c94358c
2.586591,57.894737,9d72dd3e-ea44-4435-ba98-72779c94358c
1.8035383,63.157894,9d72dd3e-ea44-4435-ba98-72779c94358c
1.254603,68.42105,9d72dd3e-ea44-4435-ba98-72779c94358c
0.8713002,73.68421,9d72dd3e-ea44-4435-ba98-72779c94358c
0.6043993,78.947365,9d72dd3e-ea44-4435-ba98-72779c94358c
0.41891542,84.210526,9d72dd3e-ea44-4435-ba98-72779c94358c
0.29018992,89.47369,9d72dd3e-ea44-4435-ba98-72779c94358c
0.20094028,94.73684,9d72dd3e-ea44-4435-ba98-72779c94358c
0.13910168,100.0,9d72dd3e-ea44-4435-ba98-72779c94358c
35.86741,0.0,fc6cc161-a151-49a5-bea8-a5db503eb145
27.090374,5.263158,fc6cc161-a151-49a5-bea8-a5db503eb145
20.099018,10.526316,fc6cc161-a151-49a5-bea8-a5db503eb145
14.67941,15.789474,fc6cc161-a151-49a5-bea8-a5db503eb145
10.58051,21.052631,fc6cc161-a151-49a5-bea8-a5db503eb145
7.5454416,26.315788,fc6cc161-a151-49a5-bea8-a5db503eb145
5.3367133,31.578947,fc6cc161-a151-49a5-bea8-a5db503eb145
3.7510867,36.842106,fc6cc161-a151-49a5-bea8-a5db503eb145
2.6245012,42.105263,fc6cc161-a151-49a5-bea8-a5db503eb145
1.8301784,47.36842,fc6cc161-a151-49a5-bea8-a5db503eb145
1.2732365,52.631577,fc6cc161-a151-49a5-bea8-a5db503eb145
0.8842909,57.894737,fc6cc161-a151-49a5-bea8-a5db503eb145
0.61343485,63.157894,fc6cc161-a151-49a5-bea8-a5db503eb145
0.42518997,68.42105,fc6cc161-a151-49a5-bea8-a5db503eb145
0.29454195,73.68421,fc6cc161-a151-49a5-bea8-a5db503eb145
0.20395654,78.947365,fc6cc161-a151-49a5-bea8-a5db503eb145
0.14119096,84.210526,fc6cc161-a151-49a5-bea8-a5db503eb145
0.09772206,89.47369,fc6cc161-a151-49a5-bea8-a5db503eb145
0.06762704,94.73684,fc6cc161-a151-49a5-bea8-a5db503eb145
0.046795867,100.0,fc6cc161-a151-49a5-bea8-a5db503eb145
299.0835,0.0,b8e39e62-6cb9-49cb-963a-73f2aa46c823
271.80515,5.263158,b8e39e62-6cb9-49cb-963a-73f2aa46c823
245.24557,10.526316,b8e39e62-6cb9-49cb-963a-73f2aa46c823
219.49605,15.789474,b8e39e62-6cb9-49cb-963a-73f2aa46c823
194.66127,21.052631,b8e39e62-6cb9-49cb-963a-73f2aa46c823
170.86052,26.315788,b8e39e62-6cb9-49cb-963a-73f2aa46c823
148.228,31.578947,b8e39e62-6cb9-49cb-963a-73f2aa46c823
126.911804,36.842106,b8e39e62-6cb9-49cb-963a-73f2aa46c823
107.07034,42.105263,b8e39e62-6cb9-49cb-963a-73f2aa46c823
88.865005,47.36842,b8e39e62-6cb9-49cb-963a-73f2aa46c823
72.44792,52.631577,b8e39e62-6cb9-49cb-963a-73f2aa46c823
57.944332,57.894737,b8e39e62-6cb9-49cb-963a-73f2aa46c823
45.431004,63.157894,b8e39e62-6cb9-49cb-963a-73f2aa46c823
34.91545,68.42105,b8e39e62-6cb9-49cb-963a-73f2aa46c823
26.322783,73.68421,b8e39e62-6cb9-49cb-963a-73f2aa46c823
19.497187,78.947365,b8e39e62-6cb9-49cb-963a-73f2aa46c823
14.219645,84.210526,b8e39e62-6cb9-49cb-963a-73f2aa46c823
10.237196,89.47369,b8e39e62-6cb9-49cb-963a-73f2aa46c823
7.2939095,94.73684,b8e39e62-6cb9-49cb-963a-73f2aa46c823
5.1551976,100.0,b8e39e62-6cb9-49cb-963a-73f2aa46c823
200.03287,0.0,423dba8c-c2d6-480a-9c12-e739921ff37e
175.99396,5.263158,423dba8c-c2d6-480a-9c12-e739921ff37e
153.09256,10.526316,423dba8c-c2d6-480a-9c12-e739921ff37e
131.47389,15.789474,423dba8c-c2d6-480a-9c12-e739921ff37e
111.29457,21.052631,423dba8c-c2d6-480a-9c12-e739921ff37e
92.71619,26.315788,423dba8c-c2d6-480a-9c12-e739921ff37e
75.89427,31.578947,423dba8c-c2d6-480a-9c12-e739921ff37e
60.961693,36.842106,423dba8c-c2d6-480a-9c12-e739921ff37e
48.0078,42.105263,423dba8c-c2d6-480a-9c12-e739921ff37e
37.056824,47.36842,423dba8c-c2d6-480a-9c12-e739921ff37e
28.052433,52.631577,423dba8c-c2d6-480a-9c12-e739921ff37e
20.85559,57.894737,423dba8c-c2d6-480a-9c12-e739921ff37e
15.258967,63.157894,423dba8c-c2d6-480a-9c12-e739921ff37e
11.014286,68.42105,423dba8c-c2d6-480a-9c12-e739921ff37e
7.86385,73.68421,423dba8c-c2d6-480a-9c12-e739921ff37e
5.566831,78.947365,423dba8c-c2d6-480a-9c12-e739921ff37e
3.9154062,84.210526,423dba8c-c2d6-480a-9c12-e739921ff37e
2.7407842,89.47369,423dba8c-c2d6-480a-9c12-e739921ff37e
1.9119276,94.73684,423dba8c-c2d6-480a-9c12-e739921ff37e
1.3304346,100.0,423dba8c-c2d6-480a-9c12-e739921ff37e
90.84478,0.0,6d1999e6-8bf0-4352-b080-527ca9961d79
74.217674,5.263158,6d1999e6-8bf0-4352-b080-527ca9961d79
59.491848,10.526316,6d1999e6-8bf0-4352-b080-527ca9961d79
46.750717,15.789474,6d1999e6-8bf0-4352-b080-527ca9961d79
36.0105,21.052631,6d1999e6-8bf0-4352-b080-527ca9961d79
27.205935,26.315788,6d1999e6-8bf0-4352-b080-527ca9961d79
20.189766,31.578947,6d1999e6-8bf0-4352-b080-527ca9961d79
14.7488365,36.842106,6d1999e6-8bf0-4352-b080-527ca9961d79
10.632414,42.105263,6d1999e6-8bf0-4352-b080-527ca9961d79
7.5835032,47.36842,6d1999e6-8bf0-4352-b080-527ca9961d79
5.364198,52.631577,6d1999e6-8bf0-4352-b080-527ca9961d79
3.7707012,57.894737,6d1999e6-8bf0-4352-b080-527ca9961d79
2.6383755,63.157894,6d1999e6-8bf0-4352-b080-527ca9961d79
1.8399287,68.42105,6d1999e6-8bf0-4352-b080-527ca9961d79
1.2800571,73.68421,6d1999e6-8bf0-4352-b080-527ca9961d79
0.88904667,78.947365,6d1999e6-8bf0-4352-b080-527ca9961d79
0.61674273,84.210526,6d1999e6-8bf0-4352-b080-527ca9961d79
0.42748675,89.47369,6d1999e6-8bf0-4352-b080-527ca9961d79
0.29613525,94.73684,6d1999e6-8bf0-4352-b080-527ca9961d79
0.20506065,100.0,6d1999e6-8bf0-4352-b080-527ca9961d79
37.127644,0.0,0139e858-608b-45e7-bbc7-ce541576595f
28.109818,5.263158,0139e858-608b-45e7-bbc7-ce541576595f
20.900808,10.526316,0139e858-608b-45e7-bbc7-ce541576595f
15.293659,15.789474,0139e858-608b-45e7-bbc7-ce541576595f
11.040287,21.052631,0139e858-608b-45e7-bbc7-ce541576595f
7.882957,26.315788,0139e858-608b-45e7-bbc7-ce541576595f
5.5806494,31.578947,0139e858-608b-45e7-bbc7-ce541576595f
3.9252825,36.842106,0139e858-608b-45e7-bbc7-ce541576595f
2.7477782,42.105263,0139e858-608b-45e7-bbc7-ce541576595f
1.916846,47.36842,0139e858-608b-45e7-bbc7-ce541576595f
1.3338776,52.631577,0139e858-608b-45e7-bbc7-ce541576595f
0.92657715,57.894737,0139e858-608b-45e7-bbc7-ce541576595f
0.64285177,63.157894,0139e858-608b-45e7-bbc7-ce541576595f
0.44561973,68.42105,0139e858-608b-45e7-bbc7-ce541576595f
0.3087136,73.68421,0139e858-608b-45e7-bbc7-ce541576595f
0.21377908,78.947365,0139e858-608b-45e7-bbc7-ce541576595f
0.14799523,84.210526,0139e858-608b-45e7-bbc7-ce541576595f
0.10243356,89.47369,0139e858-608b-45e7-bbc7-ce541576595f
0.070888594,94.73684,0139e858-608b-45e7-bbc7-ce541576595f
0.04905329,100.0,0139e858-608b-45e7-bbc7-ce541576595f
311.8978,0.0,68e2e768-01d5-4081-84ee-075c01862178
284.31497,5.263158,68e2e768-01d5-4081-84ee-075c01862178
257.413,10.526316,68e2e768-01d5-4081-84ee-075c01862178
231.27731,15.789474,68e2e768-01d5-4081-84ee-075c01862178
206.00629,21.052631,68e2e768-01d5-4081-84ee-075c01862178
181.71236,26.315788,68e2e768-01d5-4081-84ee-075c01862178
158.52286,31.578947,68e2e768-01d5-4081-84ee-075c01862178
136.57974,36.842106,68e2e768-01d5-4081-84ee-075c01862178
116.03734,42.105263,68e2e768-01d5-4081-84ee-075c01862178
97.05681,47.36842,68e2e768-01d5-4081-84ee-075c01862178
79.796455,52.631577,68e2e768-01d5-4081-84ee-075c01862178
64.39642,57.894737,68e2e768-01d5-4081-84ee-075c01862178
50.958652,63.157894,68e2e768-01d5-4081-84ee-075c01862178
39.524914,68.42105,68e2e768-01d5-4081-84ee-075c01862178
30.059162,73.68421,68e2e768-01d5-4081-84ee-075c01862178
22.441711,78.947365,68e2e768-01d5-4081-84ee-075c01862178
16.47957,84.210526,68e2e768-01d5-4081-84ee-075c01862178
11.931491,89.47369,68e2e768-01d5-4081-84ee-075c01862178
8.539326,94.73684,68e2e768-01d5-4081-84ee-075c01862178
6.056257,100.0,68e2e768-01d5-4081-84ee-075c01862178
201.83508,0.0,41a5c155-41b0-4669-914d-d91e202e559b
177.71817,5.263158,41a5c155-41b0-4669-914d-d91e202e559b
154.72865,10.526316,41a5c155-41b0-4669-914d-d91e202e559b
133.0108,15.789474,41a5c155-41b0-4669-914d-d91e202e559b
112.72055,21.052631,41a5c155-41b0-4669-914d-d91e202e559b
94.01945,26.315788,41a5c155-41b0-4669-914d-d91e202e559b
77.06395,31.578947,41a5c155-41b0-4669-914d-d91e202e559b
61.98927,36.842106,41a5c155-41b0-4669-914d-d91e202e559b
48.888687,42.105263,41a5c155-41b0-4669-914d-d91e202e559b
37.791855,47.36842,41a5c155-41b0-4669-914d-d91e202e559b
28.648619,52.631577,41a5c155-41b0-4669-914d-d91e202e559b
21.32571,57.894737,41a5c155-41b0-4669-914d-d91e202e559b
15.619962,63.157894,41a5c155-41b0-4669-914d-d91e202e559b
11.285041,68.42105,41a5c155-41b0-4669-914d-d91e202e559b
8.062938,73.68421,41a5c155-41b0-4669-914d-d91e202e559b
5.7109075,78.947365,41a5c155-41b0-4669-914d-d91e202e559b
4.0183935,84.210526,41a5c155-41b0-4669-914d-d91e202e559b
2.8137217,89.47369,41a5c155-41b0-4669-914d-d91e202e559b
1.963232,94.73684,41a5c155-41b0-4669-914d-d91e202e559b
1.3663465,100.0,41a5c155-41b0-4669-914d-d91e202e559b
86.19038,0.0,faf2680d-8718-458c-ab0e-b4c7edd09f77
70.063675,5.263158,faf2680d-8718-458c-ab0e-b4c7edd09f77
55.86615,10.526316,faf2680d-8718-458c-ab0e-b4c7edd09f77
43.665062,15.789474,faf2680d-8718-458c-ab0e-b4c7edd09f77
33.455673,21.052631,faf2680d-8718-458c-ab0e-b4c7edd09f77
25.149982,26.315788,faf2680d-8718-458c-ab0e-b4c7edd09f77
18.580782,31.578947,faf2680d-8718-458c-ab0e-b4c7edd09f77
13.521722,36.842106,faf2680d-8718-458c-ab0e-b4c7edd09f77
9.717414,42.105263,faf2680d-8718-458c-ab0e-b4c7edd09f77
6.9139,47.36842,faf2680d-8718-458c-ab0e-b4c7edd09f77
4.8814273,52.631577,faf2680d-8718-458c-ab0e-b4c7edd09f77
3.4265883,57.894737,faf2680d-8718-458c-ab0e-b4c7edd09f77
2.3951793,63.157894,faf2680d-8718-458c-ab0e-b4c7edd09f77
1.6691225,68.42105,faf2680d-8718-458c-ab0e-b4c7edd09f77
1.1606288,73.68421,faf2680d-8718-458c-ab0e-b4c7edd09f77
0.8058076,78.947365,faf2680d-8718-458c-ab0e-b4c7edd09f77
0.55885684,84.210526,faf2680d-8718-458c-ab0e-b4c7edd09f77
0.38729542,89.47369,faf2680d-8718-458c-ab0e-b4c7edd09f77
0.2682604,94.73684,faf2680d-8718-458c-ab0e-b4c7edd09f77
0.18574268,100.0,faf2680d-8718-458c-ab0e-b4c7edd09f77
58.688538,0.0,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
46.06517,5.263158,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
35.441216,10.526316,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
26.746452,15.789474,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
19.829163,21.052631,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
14.473119,26.315788,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
10.426382,31.578947,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
7.432464,36.842106,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
5.2551556,42.105263,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
3.6928978,47.36842,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
2.583348,52.631577,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
1.8012589,57.894737,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
1.2530091,63.157894,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
0.87018937,68.42105,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
0.60362643,73.68421,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
0.41837886,78.947365,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
0.2898178,84.210526,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
0.2006823,89.47369,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
0.13892308,94.73684,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
0.09615168,100.0,21e41dd5-7dd5-4cc3-ba0e-a7e05b9ecd00
316.62772,0.0,8200005e-cea5-4486-b899-962b8b27ba0f
288.9373,5.263158,8200005e-cea5-4486-b899-962b8b27ba0f
261.91437,10.526316,8200005e-cea5-4486-b899-962b8b27ba0f
235.64247,15.789474,8200005e-cea5-4486-b899-962b8b27ba0f
210.21762,21.052631,8200005e-cea5-4486-b899-962b8b27ba0f
185.74977,26.315788,8200005e-cea5-4486-b899-962b8b27ba0f
162.36377,31.578947,8200005e-cea5-4486-b899-962b8b27ba0f
140.19919,36.842106,8200005e-cea5-4486-b899-962b8b27ba0f
119.40849,42.105263,8200005e-cea5-4486-b899-962b8b27ba0f
100.15226,47.36842,8200005e-cea5-4486-b899-962b8b27ba0f
82.590195,52.631577,8200005e-cea5-4486-b899-962b8b27ba0f
66.86685,57.894737,8200005e-cea5-4486-b899-962b8b27ba0f
53.092155,63.157894,8200005e-cea5-4486-b899-962b8b27ba0f
41.31951,68.42105,8200005e-cea5-4486-b899-962b8b27ba0f
